Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDC08,19.0,0.173154079,228.272,OUT010,452.744,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB53,13.35,0.139735226,147.5392,OUT045,3877.6192,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY31,5.98,0.043351896,146.6418,OUT027,4414.254,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRQ35,9.3,0.042086652,122.4388,OUT027,5448.9072,24,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDX36,9.695,0.12848269,223.9404,OUT049,4950.8888,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRD13,15.0,0.049357077,62.6168,OUT017,958.752,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDC52,11.15,0.008326735,149.9708,OUT017,1956.1204,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB45,20.85,0.021362955,103.2306,OUT049,2404.2038,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCK19,9.8,0.151420934,194.3478,OUT010,387.4956,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDV51,16.35,0.032511818,165.0842,OUT013,994.7052,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDZ35,9.6,0.022323658,101.299,OUT045,1754.3829999999996,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCW17,18.0,0.019292355,129.9994,OUT027,3340.9844,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDV59,13.35,0.048124443,216.7166,OUT045,3918.8988,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRH39,20.7,0.09261307,76.367,OUT013,306.268,22,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDN60,15.099999999999998,0.094697274,158.4604,OUT027,4278.4308,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU55,16.2,0.035984104,260.6278,OUT045,4425.5726,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN58,13.8,0.056596985,230.9984,OUT027,9267.936,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDC41,15.599999999999998,0.2047,76.867,OUT019,229.701,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO01,21.1,0.020618324,129.3994,OUT027,2055.9904,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCO43,5.5,0.04709821,101.3016,OUT046,3339.6528,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDQ07,15.1,0.087584126,221.7456,OUT045,6410.3224,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF28,15.7,0.038078899,122.9046,OUT017,1992.0736,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM01,7.895,0.095102092,104.4332,OUT017,2870.9296,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY49,17.2,0.011953902,164.5184,OUT027,2807.0128,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR24,17.35,0.062799379,88.18299999999998,OUT013,539.298,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCY18,7.285,0.031125709,174.3054,OUT013,4377.635,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCY30,20.25,0.026005891,180.9976,OUT045,2716.4640000000004,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDJ22,18.75,0.09246392,190.9504,OUT019,383.5008,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRI37,15.85,0.107765165,59.5904,OUT049,703.0848,10,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDL27,6.17,0.010647477,66.3826,OUT049,1937.478,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCO30,19.5,0.015749341,182.2608,OUT049,3307.6944,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCB07,19.2,0.077628053,197.611,OUT049,3142.576,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDX25,16.7,0.07659550849999999,181.2292,OUT018,2554.0088,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP59,20.85,0.056695731,104.0648,OUT018,1869.5664,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR59,14.5,0.063993068,260.4594,OUT045,5494.8474,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT27,11.395,0.06952926200000001,233.1616,OUT013,6093.4016,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRI01,7.97,0.034452949,174.0422,OUT046,2586.633,12,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDU09,7.71,0.06670068,55.2956,OUT049,1255.6988,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH26,19.25,0.034699737,141.7496,OUT046,4093.3384,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH27,7.075,0.058346939,142.2128,OUT046,3163.8816,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN39,19.35,0.065203103,166.0816,OUT027,5033.448,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH40,11.6,0.07892957099999999,79.9276,OUT046,1137.1864,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDJ56,8.985,0.182514881,98.77,OUT027,2696.49,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRN47,12.1,0.016895293000000002,178.56599999999997,OUT018,898.83,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NCO17,10.0,0.073379745,118.244,OUT046,2756.4120000000007,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDX60,14.35,0.08075758,81.896,OUT045,878.8560000000001,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT22,10.395,0.112271498,58.222,OUT049,659.1419999999998,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX26,17.7,0.153741385,182.6292,OUT019,182.4292,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDG45,8.1,0.127929521,211.4902,OUT013,3610.6334,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD44,8.05,0.07838564,256.4646,OUT035,5153.292,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS15,9.195,0.078502143,108.7596,OUT017,2588.6304,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL51,20.7,0.047684831,212.5876,OUT018,1286.3256,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL32,15.7,0.123159656,110.1544,OUT017,1230.3984,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ07,15.099999999999998,0.08856658660000001,60.2194,OUT027,1733.7432,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCW53,18.35,0.053392944000000005,193.8162,OUT019,384.8324,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCA54,16.5,0.036715907,180.0318,OUT045,3969.4996,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDX09,9.0,0.065236932,176.437,OUT035,7763.228,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO51,6.785,0.041947547,41.2112,OUT013,809.6128,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW49,19.5,0.08288849599999999,178.6002,OUT018,1253.7014,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB27,7.575,0.055390121,195.2768,OUT046,5715.2272,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF45,18.2,0.012194556,57.7904,OUT013,1464.76,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV02,16.75,0.060495243,169.8106,OUT013,3251.1014,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY28,7.47,0.1180156103,214.3218,OUT035,4274.436,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX31,20.35,0.014753811,231.7958,OUT027,5375.0034,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR43,18.2,0.160707489,38.019,OUT027,1318.284,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDP51,13.85,0.085622362,119.4124,OUT018,2251.7356,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL52,6.635,0.046350909,37.4506,OUT017,1176.4686,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR44,6.11,0.102920886,130.4968,OUT046,3523.4136,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB34,15.25,0.026604781,86.2198,OUT035,610.5386,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC50,15.85,0.14239877090000005,96.4094,OUT035,1237.7222,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT57,15.2,0.031860325,235.1248,OUT010,474.0496,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDP22,14.650000000000002,0.08689296237500001,52.6666,OUT027,717.7324,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRE49,20.75,0.021250002,150.5024,OUT046,2580.6408,12,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDM40,10.195,0.159936948,143.2154,OUT046,2552.6772,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY32,7.605,0.129503146,164.021,OUT045,3914.9040000000014,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW07,18.0,0.142688846,88.5514,OUT046,796.9626,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU02,13.349999999999998,0.179484411,228.9352,OUT019,916.1408,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCF18,18.35,0.08916305599999999,191.3504,OUT045,3259.7568,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ56,6.59,0.105761491,84.8908,OUT049,1677.816,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDN58,13.8,0.05696081400000001,230.0984,OUT049,3707.1744,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDG35,21.2,0.00704098,173.5738,OUT046,2954.1546,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY34,10.5,0.011026594,166.4842,OUT018,2652.5472,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCE19,8.97,0.093203257,52.7956,OUT045,1037.3164,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCK31,10.894999999999998,0.026916794,50.9666,OUT027,717.7324,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NCJ29,10.6,0.035264298,86.1224,OUT045,426.112,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDT59,13.65,0.015908423999999997,231.1668,OUT035,6911.004,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCX41,19.0,0.017719277,211.0244,OUT046,3811.0392,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDU45,15.599999999999998,0.035334201,115.3518,OUT027,2277.036,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW24,6.799999999999999,0.065652494,48.9034,OUT019,48.6034,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDF22,6.865,0.056919038,212.8218,OUT049,5770.4886,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM60,10.8,0.048143292,40.2138,OUT046,690.4346,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR02,16.7,0.022047313,110.2886,OUT013,1890.2062,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRP35,18.85,0.090427268,126.2336,OUT027,3195.84,24,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDS48,15.15,0.027779254,150.1708,OUT046,1504.708,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCZ42,10.5,0.0110151222,238.3248,OUT010,711.0744,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDZ38,17.6,0.008033611,174.2422,OUT018,4311.055,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH19,19.35,0.033088472,175.4738,OUT046,521.3214,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCB55,15.7,0.160663021,59.4562,OUT046,829.5868,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDC15,18.1,0.178975721,155.5288,OUT017,1571.2879999999998,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF11,10.195,0.017627888,239.6538,OUT035,2403.538,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW35,10.6,0.0194158,41.6454,OUT019,83.8908,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDB44,6.655,0.016993225,211.0586,OUT045,844.2344,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCC06,19.0,0.027139013,127.3336,OUT017,2940.1728,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDR04,7.075,0.03777249,98.0068,OUT010,291.6204,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB17,13.15,0.036746479,181.2976,OUT045,3259.7568,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW43,20.1,0.022460102000000003,226.8036,OUT049,3415.554,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA27,20.35,0.03008312277777778,256.7672,OUT018,5624.6784,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCU41,18.85,0.05213575,190.1846,OUT049,6687.960999999998,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDY56,16.35,0.062508438,227.1062,OUT049,5642.655,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV39,11.3,0.007309544,196.2426,OUT018,4943.565,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN32,17.5,0.015623753999999997,182.6266,OUT018,3135.2522,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW07,18.0,0.14297822300000002,87.4514,OUT045,796.9626,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ27,7.935,0.017191055,51.535,OUT045,848.895,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW23,5.765,0.143592939,37.3164,OUT019,38.6164,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDU01,20.25,0.011995271000000002,184.5924,OUT046,4997.4948,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF10,15.5,0.15717236,149.1418,OUT049,588.5672,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRH03,17.25,0.061393095,91.812,OUT019,372.848,24,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDW27,5.86,0.264124669,155.7314,OUT019,155.1314,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRI13,15.35,0.020310046,218.0508,OUT013,3038.7112,22,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCR05,10.1,0.054630834,200.2084,OUT046,1587.2672,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDB29,16.7,0.052517969000000005,115.4176,OUT045,687.1056,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDL51,20.7,0.047565208,213.4876,OUT049,1929.4884,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB11,16.0,0.060797393,223.8404,OUT013,3600.6464,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI35,14.0,0.041291169,180.7634,OUT046,2181.1608,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX08,12.85,0.022604051,181.4318,OUT046,3428.2042,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP59,20.85,0.056580228,105.6648,OUT045,623.1888,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCJ18,12.35,0.16419682300000002,120.5124,OUT049,2133.2232,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDJ41,6.85,0.022976497,261.6594,OUT018,3401.5722,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDU08,10.3,0.027310252,101.0042,OUT035,1289.6546,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS09,8.894999999999998,0.141975462,49.6008,OUT019,50.6008,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRH15,8.775,0.1069699491111111,45.9428,OUT013,790.9704,22,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCV17,18.85,0.01619866,129.2626,OUT017,3147.9024,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCO54,19.5,0.014205168,56.7614,OUT027,2486.763,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDE24,14.85,0.09344495,141.0812,OUT035,1139.8496,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH53,20.5,0.019199733,84.3592,OUT046,1816.3024,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ13,7.84,0.154120252,51.935,OUT018,199.74,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW28,18.25,0.089004389,196.7452,OUT045,978.726,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU46,10.3,0.011117041,85.854,OUT013,2683.1740000000004,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCE43,12.5,0.103422709,169.9448,OUT035,2897.5616,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDS26,20.35,0.089035961,260.5594,OUT027,9158.079,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB14,20.25,0.102723919,93.212,OUT046,1957.452,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRB48,16.75,0.024733134,40.2822,OUT027,1296.3126,24,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
NCC42,15.0,0.044871033,140.3838,OUT013,2528.7084,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDQ20,8.325,0.029760052,38.7138,OUT013,284.2966,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA13,15.85,0.078999287,38.6506,OUT017,759.012,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ15,13.1,0.020870744,117.3782,OUT046,1787.6729999999998,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCV42,6.26,0.031599715,111.3228,OUT017,2431.5016,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRI51,17.25,0.042413704,173.1764,OUT018,4466.1864,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDO28,5.765,0.072284689,119.9098,OUT035,2048.6666,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCS54,13.6,0.009984847,175.437,OUT013,1940.807,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDH16,10.5,0.052852621,88.78299999999999,OUT017,2067.309,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG24,7.975,0.014660821,85.125,OUT045,2663.2,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR52,12.65,0.076354362,192.1846,OUT018,1146.5076,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCH06,12.3,0.07670963900000001,247.846,OUT045,3448.844,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDA36,5.985,0.005677876,184.8924,OUT045,1665.8316,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU56,16.849999999999998,0.033379831124999995,184.7266,OUT027,8114.7704,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT09,15.15,0.012282366,132.5284,OUT049,1713.7692,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU25,12.35,0.026681262,56.4246,OUT046,810.9444,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK41,14.3,0.127541722,84.9224,OUT046,1193.1136,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCT54,8.695,0.119513002,93.4094,OUT035,856.8846,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
