"Item_Identifier","Item_Weight","Item_Visibility","Item_MRP","Outlet_Identifier","Item_Outlet_Sales","Outlet_Years","Item_Fat_Content_0","Item_Fat_Content_1","Outlet_Location_Type_0","Outlet_Location_Type_1","Outlet_Location_Type_2","Outlet_Size_0","Outlet_Size_1","Outlet_Size_2","Outlet_Size_3","Outlet_Type_0","Outlet_Type_1","Outlet_Type_2","Outlet_Type_3","Item_Type_Combined_0","Item_Type_Combined_1","Item_Type_Combined_2","Outlet_0","Outlet_1","Outlet_2","Outlet_3","Outlet_4","Outlet_5","Outlet_6","Outlet_7","Outlet_8","Outlet_9"
"FDJ20","20.7","0.100583009","123.5388","OUT018","1981.4208","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"NCI31","20.0","0.136124989","38.319","OUT010","146.476","11","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"FDU20","19.35","0.021353642000000003","122.1098","OUT027","3374.2744","24","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"DRK13","11.8","0.115167579","199.8084","OUT046","2380.9008","12","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"DRJ24","11.8","0.113559058","184.2924","OUT045","1850.924","7","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"FDI20","19.1","0.038641968","212.1586","OUT045","5909.6408","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDF10","15.5","0.157246634","145.6418","OUT045","2207.127","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDQ45","9.5","0.010917052","185.3608","OUT046","2021.3688","12","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDQ10","12.85","0.033172957","172.0422","OUT035","5345.7082","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDM36","11.65","0.058719725999999986","171.1422","OUT035","2931.5174","5","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDN12","15.6","0.07819473422222223","111.8544","OUT018","1454.1072","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDD50","18.85","0.141524348","168.4132","OUT013","2874.9244","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDG17","6.865","0.035895934","244.4486","OUT049","6353.0636","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FDY58","11.65","0.039980644","227.3694","OUT049","4567.388","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"NCK29","5.615000000000001","0.0966671574","123.473","OUT019","369.519","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"FDM32","20.5","0.018332638444444445","90.883","OUT010","89.883","11","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"FDL46","20.35","0.054056927000000005","116.8466","OUT046","2356.932","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDC51","10.895","0.009636821","121.873","OUT049","2463.46","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FDF16","7.3","0.086266286","147.2076","OUT049","1921.4988","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"NCV54","11.1","0.033081389","116.5124","OUT013","1066.6116","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"FDE35","7.06","0.043989429","60.2904","OUT045","644.4944","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDA23","9.8","0.047178116","99.4016","OUT035","2428.8384","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDI46","9.5","0.074496043","251.9724","OUT045","2516.724","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDZ21","17.6","0.039189221","97.341","OUT013","965.41","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"DRK13","11.8","0.115819014","198.3084","OUT017","4563.3932","2","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"FDX36","9.695","0.129008866","226.9404","OUT017","2700.4848","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDY22","16.5","0.160371305","143.9128","OUT018","1581.9408","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDR32","6.78","0.085392428","226.7694","OUT027","6165.9738","24","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"DRF25","9.0","0.038925251","34.919000000000004","OUT046","476.047","12","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"FDK20","12.6","0.041557653","124.5072","OUT046","2450.144","12","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"DRI11","8.26","0.060237465","115.9834","OUT019","345.5502","24","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"FDH05","14.35","0.091098018","233.5984","OUT045","1853.5872","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDA46","13.6","0.117874024","193.6136","OUT045","4471.5128","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"DRD24","13.85","0.030795085","143.3154","OUT046","1985.4156","12","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"FDL39","16.1","0.063689583","181.9318","OUT017","5954.2494","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDD52","18.25","0.184041545","110.157","OUT018","1867.569","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDR55","12.15","0.13283066","190.6872","OUT017","2269.0464","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"DRI13","15.35","0.020441939","216.4508","OUT017","5426.27","2","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"FDG31","12.150000000000002","0.037712875","64.4826","OUT027","2518.7214","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDP04","15.35","0.013840783999999998","65.2168","OUT045","958.752","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDH35","18.25","0.060198496","162.9526","OUT013","1151.1682","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"NCB42","11.8","0.008559556999999999","117.2492","OUT035","2432.8332","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"FDQ14","9.27","0.061883353","147.905","OUT049","1647.855","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FDI19","15.099999999999998","0.052085615","242.8512","OUT027","5816.4288","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDJ55","12.8","0.039385992","224.8404","OUT010","1575.2828","11","0","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"DRN59","15.0","0.064241345","45.206","OUT049","792.302","10","1","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"NCR06","12.5","0.006759519","42.8112","OUT013","639.168","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"NCF42","17.35","0.167243769","176.2712","OUT013","2988.1104","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"FDG24","7.975","0.01469075","84.725","OUT018","1747.725","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDB58","10.5","0.013551445","142.0154","OUT018","2410.8618","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDQ56","6.5900000000000025","0.105085956","82.3908","OUT027","3691.1952","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"NCV41","14.35","0.017038776999999998","112.5228","OUT046","1989.4104","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"FDW19","12.35","0.038718195","110.657","OUT017","2087.283","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDO56","10.195","0.075291577","119.1808","OUT010","351.5424","11","0","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"FDI41","18.5","0.0649345089","148.7418","OUT045","2501.4106","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDN10","11.5","0.04486434933333333","119.5124","OUT018","829.5868","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDY20","12.5","0.08208578700000001","92.2488","OUT018","1358.2320000000002","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"DRM37","15.349999999999998","0.095931002","198.5768","OUT027","6897.688","24","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0"
"FDV34","10.695","0.011448628999999998","72.9038","OUT045","1034.6532","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"NCX18","14.15","0.00879232","195.011","OUT035","1964.11","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"FDY10","17.6","0.049167388","114.9176","OUT045","1946.7992","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"NCZ17","12.150000000000002","0.079046992","39.8506","OUT027","1480.0734","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"FDT12","6.215","0.049580407","227.4062","OUT013","5191.2426","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDD57","18.1","0.022399592000000003","96.0094","OUT046","1808.9786","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDK45","11.65","0.033926852","111.586","OUT045","3395.58","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDJ57","7.42","0.021617397000000003","185.0582","OUT045","5201.2296","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"NCI31","20.0","0.0814536","36.819","OUT049","768.9989999999997","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"FDZ48","17.75","0.07607772","112.4544","OUT049","2348.9424","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FDI16","14.0","0.135775701","54.56399999999999","OUT046","1597.92","12","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDZ31","15.35","0.099148485625","193.0504","OUT049","2492.7552","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DRG15","6.13","0.076891526","61.5536","OUT045","796.2968","7","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"FDX36","9.695","0.128543405","226.5404","OUT045","4500.808","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDD40","20.25","0.014793357","191.5162","OUT046","3078.6592","12","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDA04","11.3","0.066406853","259.7962","OUT027","5697.9164","24","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDL21","15.85","0.007140468000000001","40.848","OUT013","679.1160000000001","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDS21","19.85","0.020858779","62.8194","OUT013","928.791","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"DRF23","4.61","0.123346085","172.5396","OUT017","3663.2316","2","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"FDM46","7.365","0.159937597","93.912","OUT035","1304.968","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"DRG49","7.81","0.067128641","242.8486","OUT027","3420.8804","24","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0"
"FDG26","18.85","0.042736348","255.933","OUT045","3844.995","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDR51","9.034999999999998","0.172629683","148.4708","OUT027","3761.77","24","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDV39","11.3","0.007278511999999998","196.7426","OUT035","2768.3964","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDC39","7.405","0.11940130175","205.7296","OUT017","4570.0512","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDP45","15.7","0.03079807","252.9724","OUT017","3020.0688","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDC56","7.72","0.12152072","118.244","OUT046","958.752","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDK38","6.65","0.053591345","149.7734","OUT017","2375.5744","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"NCJ29","10.6","0.035163639","84.4224","OUT013","852.2239999999997","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"NCF19","13.0","0.061470858","48.6034","OUT019","145.8102","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"FDG59","15.85","0.043226398","37.5164","OUT035","270.3148","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDE59","12.15","0.062640143","36.6532","OUT017","251.6724","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDB04","11.35","0.06358394","89.4856","OUT017","1142.5128","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"NCK05","20.1","0.077389797","60.8536","OUT013","1347.5792","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"FDR03","15.7","0.00878535","204.998","OUT017","5366.348000000001","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDQ03","15.0","0.136592891","238.0248","OUT019","711.0744","24","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDC59","16.7","0.054937907","64.2168","OUT017","1661.8368","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"DRB13","6.115","0.007084185","191.153","OUT017","3415.554","2","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"NCE54","20.7","0.027052013","73.9354","OUT017","1655.1788","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"FDC10","9.8","0.072863893","118.6098","OUT035","843.5686","5","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDR46","16.849999999999998","0.244102315","148.076","OUT019","146.476","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDA10","20.35","0.141789197","121.9072","OUT035","1347.5792","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDP23","6.71","0.035414528","218.2166","OUT027","3701.1822","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDJ41","6.85","0.022864238","260.0594","OUT013","6018.1662","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDL46","20.35","0.054011943","116.5466","OUT013","1885.5456","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDX33","9.195","0.117462619","158.9578","OUT035","2246.4092","5","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"NCL29","9.695","0.11411658","158.8604","OUT049","4436.8912","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"FDE16","8.894999999999998","0.046124444","206.7954","OUT019","833.5816","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDM57","11.65","0.075849167","85.1908","OUT046","2181.1608","12","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDZ36","6.035","0.065729039","188.324","OUT013","1491.392","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"NCW42","18.2","0.097865088","221.8456","OUT010","884.1824","11","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"NCI54","15.2","0.058827583","110.4912","OUT019","436.7648","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"DRK01","7.63","0.061313057","93.3436","OUT018","1323.6104","0","1","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"FDX10","6.385","0.123961415","33.2874","OUT045","141.1496","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDO46","9.6","0.014270394","187.3872","OUT018","2647.2208","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDD16","20.5","0.06084763400000001","75.0696","OUT010","149.1392","11","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"FDZ20","16.099999999999998","0.03580603","253.0356","OUT027","11445.102","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"NCI18","18.35","0.014103354","225.4746","OUT017","1346.2476","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"DRI25","19.6","0.033901442000000004","56.2614","OUT046","773.6596","12","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"FDY44","14.15","0.024454052","197.211","OUT045","3731.809","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDW38","5.325","0.1065376495","55.9298","OUT019","107.8596","24","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDY33","14.5","0.096730427","159.0262","OUT027","5887.6694","24","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"DRH51","17.6","0.097198194","89.8856","OUT035","351.5424","5","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"FDT32","19.0","0.066005186","188.4214","OUT017","2826.321","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDI50","8.42","0.030890618","228.7352","OUT049","5954.9152","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FDB60","9.3","0.028498354","195.8136","OUT013","2332.9632","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDP09","19.75","0.033883448","213.2902","OUT035","4247.804","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDA20","6.78","0.06656564400000001","185.324","OUT013","3914.904000000002","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"NCX05","15.2","0.169943195","116.2492","OUT019","115.8492","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"DRF37","17.25","0.06564284711111111","263.591","OUT045","788.9730000000003","7","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"FDJ26","15.3","0.08476519199999999","215.0218","OUT046","1923.4962","12","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDZ25","15.7","0.027617046","168.27900000000002","OUT046","4074.696","12","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDZ58","17.85","0.052166995","121.7072","OUT035","2817.6656","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDZ50","12.8","0.0825316296","184.2608","OUT027","6064.1064","24","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"NCG18","15.3","0.038460297","104.0332","OUT010","205.0664","11","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"FDZ56","16.25","0.025789175","166.9474","OUT045","2863.6058","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDH50","15.0","0.161301097","185.1266","OUT013","2213.1192","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"DRO35","13.85","0.034640466","116.1492","OUT045","1274.3412","7","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"DRH51","17.599999999999994","0.094658294","89.1856","OUT027","2109.2544","24","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0"
"FDS19","13.8","0.064307102","77.3012","OUT049","1593.9252","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"NCM06","7.475","0.076036381","153.9656","OUT018","2625.9152","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"FDP52","18.7","0.071091591","228.601","OUT017","4823.721","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDK02","12.5","0.187841082","119.244","OUT010","119.844","11","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"FDG59","15.85","0.043234574000000005","38.3164","OUT046","540.6296","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDN20","19.35","0.026055106","169.5474","OUT027","4211.185","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDO57","20.75","0.109153001","161.3578","OUT018","4492.8184","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"NCJ30","5.82","0.08062523","168.37900000000005","OUT035","1188.453","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"FDQ31","5.785","0.0901292","89.8856","OUT010","175.7712","11","0","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"FDC05","13.1","0.098938169","195.7768","OUT049","4138.6128","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FDM08","10.1","0.05169135166666667","225.1088","OUT013","3579.3408","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"NCA41","16.75","0.032580547","192.1162","OUT035","3848.324","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"FDK15","10.8","0.097937252","98.9042","OUT027","4960.21","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDX56","17.1","0.07205793488888887","208.5638","OUT049","5383.6588","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FDT21","7.42","0.020391845","248.9092","OUT046","2241.0828","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDQ46","7.51","0.103813029","113.7544","OUT046","671.1264","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDS01","11.599999999999998","0.031069203","179.6686","OUT019","177.7686","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDW34","9.6","0.062294473","242.417","OUT019","486.034","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDX07","19.2","0.022914478","181.195","OUT035","2380.235","5","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
